USER_ID,age,ind_nuevo,antiguedad,renta,segmento
1017400,10,0,38,94058.7,02 - PARTICULARES
1017404,5,0,38,116133.75,02 - PARTICULARES
1017535,51,0,38,72752.31,02 - PARTICULARES
1017630,38,0,38,88449.78,02 - PARTICULARES
1017766,33,0,38,40765.98,02 - PARTICULARES
1017859,77,0,38,174592.13999999998,01 - TOP
1017860,42,0,38,76892.73,02 - PARTICULARES
1017928,45,0,36,119221.47,01 - TOP
1018046,50,0,38,396575.79,02 - PARTICULARES
1018155,31,0,38,316320.69,02 - PARTICULARES
1018174,57,0,38,66896.28,02 - PARTICULARES
1018212,43,0,12,129911.16,02 - PARTICULARES
1018216,33,0,37,72102.24,02 - PARTICULARES
1018289,46,0,37,39118.32,02 - PARTICULARES
1018293,39,0,37,71744.61,02 - PARTICULARES
1018346,6,0,32,111661.56,02 - PARTICULARES
1018458,43,0,37,236134.98,02 - PARTICULARES
1018460,45,0,37,55479.33,02 - PARTICULARES
1018622,28,0,37,54023.31,02 - PARTICULARES
1018813,26,0,37,63405.96,02 - PARTICULARES
1018963,8,0,37,127651.26,02 - PARTICULARES
1019171,39,0,37,89015.1,02 - PARTICULARES
1019285,46,0,37,127648.11000000002,02 - PARTICULARES
1019296,40,0,37,62124.3,02 - PARTICULARES
1019319,30,0,37,154153.83000000002,02 - PARTICULARES
1019337,37,0,37,135088.41,02 - PARTICULARES
1019510,39,0,37,57009.45,02 - PARTICULARES
1019591,36,0,37,104845.86000000002,02 - PARTICULARES
1019631,44,0,37,98044.44,02 - PARTICULARES
1019735,65,0,37,66066.15,02 - PARTICULARES
1019818,35,0,37,65311.38,02 - PARTICULARES
1019872,46,0,37,93847.11,03 - UNIVERSITARIO
1019894,30,0,37,133288.65000000002,02 - PARTICULARES
1019911,23,0,37,60902.7,02 - PARTICULARES
1019919,58,0,37,164175.06,02 - PARTICULARES
1020025,53,0,37,89830.79999999997,02 - PARTICULARES
1020061,57,0,37,238695.24,02 - PARTICULARES
1020088,36,0,37,74607.09,02 - PARTICULARES
1020091,41,0,37,109083.48,02 - PARTICULARES
1020232,42,0,37,156710.52,02 - PARTICULARES
1020245,32,0,37,43156.29,02 - PARTICULARES
1020324,50,0,11,139830.66,02 - PARTICULARES
1020335,38,0,37,171182.49,02 - PARTICULARES
1020404,47,0,37,230423.79,02 - PARTICULARES
1020444,34,0,37,56291.19,02 - PARTICULARES
1020460,48,0,37,63045.87,02 - PARTICULARES
1020485,29,0,37,33256.14,03 - UNIVERSITARIO
1020486,34,0,37,79106.19,02 - PARTICULARES
1020551,51,0,37,230407.56,02 - PARTICULARES
1020567,48,0,37,87217.70999999999,02 - PARTICULARES
1020585,44,0,37,64383.51,02 - PARTICULARES
1020625,37,0,8,86380.89,02 - PARTICULARES
1020689,23,0,37,174857.58000000002,03 - UNIVERSITARIO
1020785,31,0,37,142341.12,02 - PARTICULARES
1020843,37,0,37,100289.97,02 - PARTICULARES
1020859,55,0,37,70048.08,02 - PARTICULARES
1020885,34,0,37,228866.37,03 - UNIVERSITARIO
1020897,37,0,37,129993.21,02 - PARTICULARES
1021106,59,0,37,206465.67,01 - TOP
1021115,40,0,37,39975.96,02 - PARTICULARES
1021219,37,0,37,50779.95,02 - PARTICULARES
1021299,44,0,37,85967.31,02 - PARTICULARES
1021369,23,0,37,58813.31999999999,03 - UNIVERSITARIO
1021428,23,0,37,60256.47,03 - UNIVERSITARIO
1021441,16,0,37,455842.62,02 - PARTICULARES
1021462,29,0,37,71882.73,03 - UNIVERSITARIO
1021480,47,0,37,41359.41,02 - PARTICULARES
1021486,45,0,37,91303.59,02 - PARTICULARES
1021519,48,0,37,65834.22,02 - PARTICULARES
1021724,39,0,36,374720.64,02 - PARTICULARES
1021768,38,0,36,42364.2,02 - PARTICULARES
1021774,23,0,36,187874.49,03 - UNIVERSITARIO
1021845,25,0,36,161273.58000000002,03 - UNIVERSITARIO
1021984,26,0,36,154573.68,03 - UNIVERSITARIO
1021987,57,0,36,210640.92,02 - PARTICULARES
1022085,44,0,36,163363.74,02 - PARTICULARES
1022185,29,0,36,43059.36,03 - UNIVERSITARIO
1022278,23,0,36,140939.34,03 - UNIVERSITARIO
1022333,23,0,36,60284.49000000001,03 - UNIVERSITARIO
1022334,27,0,36,59287.26,03 - UNIVERSITARIO
1022366,27,0,36,106793.25,03 - UNIVERSITARIO
1022416,23,0,36,67689.18000000001,03 - UNIVERSITARIO
1022417,26,0,36,75419.70000000001,03 - UNIVERSITARIO
1022526,38,0,36,95424.54,02 - PARTICULARES
1022540,50,0,36,64030.77,01 - TOP
1022860,11,0,36,159340.34999999998,02 - PARTICULARES
1022911,38,0,36,54116.16,02 - PARTICULARES
1022992,47,0,36,201383.49,02 - PARTICULARES
1023064,28,0,36,40153.65,03 - UNIVERSITARIO
1023193,33,0,36,135418.08000000002,02 - PARTICULARES
1023278,26,0,36,144638.31,03 - UNIVERSITARIO
1023290,23,0,36,209959.14,03 - UNIVERSITARIO
1023325,25,0,36,42002.7,03 - UNIVERSITARIO
1023417,23,0,36,71950.02,03 - UNIVERSITARIO
1023476,23,0,36,259185.24,03 - UNIVERSITARIO
1023513,26,0,36,54402.9,03 - UNIVERSITARIO
1023548,23,0,36,31882.80000000001,03 - UNIVERSITARIO
1023561,36,0,36,110131.38,02 - PARTICULARES
1023627,36,0,36,129122.63999999998,02 - PARTICULARES
1023682,64,0,36,58286.31,02 - PARTICULARES
1023685,33,0,36,62286.93000000001,02 - PARTICULARES
1023720,40,0,36,199406.97000000003,02 - PARTICULARES
1023801,28,0,36,51225.75,03 - UNIVERSITARIO
1023839,55,0,36,207231.66,02 - PARTICULARES
1023841,23,0,36,288880.38,03 - UNIVERSITARIO
1023882,30,0,36,81354.69,03 - UNIVERSITARIO
1023904,23,0,36,74607.09,03 - UNIVERSITARIO
1023929,25,0,36,44053.05,03 - UNIVERSITARIO
1023998,63,0,36,142341.12,02 - PARTICULARES
1024015,23,0,36,130152.12,03 - UNIVERSITARIO
1024187,23,0,36,129436.13999999998,03 - UNIVERSITARIO
1024200,24,0,36,129436.13999999998,03 - UNIVERSITARIO
1024226,23,0,36,152609.7,03 - UNIVERSITARIO
1024281,23,0,36,44277.03,03 - UNIVERSITARIO
1024439,23,0,36,65774.81999999999,03 - UNIVERSITARIO
1024450,23,0,36,86783.34,03 - UNIVERSITARIO
1024465,26,0,36,148464.99,03 - UNIVERSITARIO
1024491,44,0,36,260088.57,02 - PARTICULARES
1024507,24,0,36,66041.34,03 - UNIVERSITARIO
1024516,25,0,36,65774.81999999999,03 - UNIVERSITARIO
1024530,23,0,36,150937.11000000002,03 - UNIVERSITARIO
1024541,23,0,36,134535.90000000002,03 - UNIVERSITARIO
1024544,23,0,36,127539.33,03 - UNIVERSITARIO
1024546,23,0,36,88378.86,03 - UNIVERSITARIO
1024593,27,0,36,134849.25,03 - UNIVERSITARIO
1024707,23,0,36,239426.16,03 - UNIVERSITARIO
1024719,23,0,36,132511.83000000002,03 - UNIVERSITARIO
1024746,24,0,36,87003.24,03 - UNIVERSITARIO
1024767,24,0,36,205177.89,03 - UNIVERSITARIO
1024768,23,0,36,140110.53,03 - UNIVERSITARIO
1024780,23,0,36,117642.0,03 - UNIVERSITARIO
1024856,28,0,36,69011.79000000001,03 - UNIVERSITARIO
1024867,23,0,36,195678.78,03 - UNIVERSITARIO
1024897,23,0,36,97677.69,03 - UNIVERSITARIO
1024899,29,0,36,80072.81999999999,03 - UNIVERSITARIO
1024991,41,0,36,122612.82,02 - PARTICULARES
1025110,23,0,36,140766.57,03 - UNIVERSITARIO
1025128,25,0,36,67725.48,03 - UNIVERSITARIO
1025266,23,0,36,130206.24,03 - UNIVERSITARIO
1025294,25,0,36,76004.28,03 - UNIVERSITARIO
1025338,26,0,36,120413.63999999998,03 - UNIVERSITARIO
1025343,29,0,36,282415.89,03 - UNIVERSITARIO
1025369,23,0,36,142760.66999999998,03 - UNIVERSITARIO
1025405,23,0,36,86481.78,03 - UNIVERSITARIO
1025434,25,0,36,103957.8,03 - UNIVERSITARIO
1025444,26,0,36,114193.23,03 - UNIVERSITARIO
1025451,31,0,36,81354.69,03 - UNIVERSITARIO
1025470,23,0,36,106438.05,03 - UNIVERSITARIO
1025497,25,0,36,123548.97,03 - UNIVERSITARIO
1025507,23,0,36,119126.01,03 - UNIVERSITARIO
1025511,23,0,36,44040.33,03 - UNIVERSITARIO
1025527,23,0,36,60794.76,03 - UNIVERSITARIO
1025531,23,0,36,64726.53,03 - UNIVERSITARIO
1025615,23,0,36,97498.71,03 - UNIVERSITARIO
1025626,23,0,36,116639.73,03 - UNIVERSITARIO
1025661,23,0,36,79286.16,03 - UNIVERSITARIO
1025723,23,0,36,110250.42,03 - UNIVERSITARIO
1025733,31,0,36,66602.43000000001,03 - UNIVERSITARIO
1025753,24,0,36,129436.13999999998,03 - UNIVERSITARIO
1025762,25,0,36,99832.35,03 - UNIVERSITARIO
1025769,23,0,36,133030.56,03 - UNIVERSITARIO
1025771,43,0,36,127387.29,02 - PARTICULARES
1025794,23,0,36,126225.66,03 - UNIVERSITARIO
1025798,23,0,36,90237.51,03 - UNIVERSITARIO
1025822,23,0,36,228419.67,03 - UNIVERSITARIO
1025830,23,0,36,87502.41,03 - UNIVERSITARIO
1025837,23,0,36,41770.11,03 - UNIVERSITARIO
1025844,23,0,36,77978.91,03 - UNIVERSITARIO
1025849,24,0,36,68690.28,03 - UNIVERSITARIO
1025853,29,0,36,85506.36,03 - UNIVERSITARIO
1025868,23,0,36,66470.19,03 - UNIVERSITARIO
1025874,23,0,36,35145.24,03 - UNIVERSITARIO
1025897,23,0,36,65981.1,03 - UNIVERSITARIO
1025921,24,0,36,85604.81999999999,03 - UNIVERSITARIO
1025939,26,0,36,43266.72,03 - UNIVERSITARIO
1026030,23,0,36,105365.91,03 - UNIVERSITARIO
1026063,23,0,36,112566.12,03 - UNIVERSITARIO
1026076,26,0,36,57534.9,03 - UNIVERSITARIO
1026102,24,0,36,129436.13999999998,03 - UNIVERSITARIO
1026126,24,0,36,62973.96,03 - UNIVERSITARIO
1026133,23,0,36,295952.49,03 - UNIVERSITARIO
1026143,23,0,36,307720.68,03 - UNIVERSITARIO
1026149,23,0,36,105041.1,03 - UNIVERSITARIO
1026190,23,0,36,54251.13,03 - UNIVERSITARIO
1026240,23,0,36,119318.13,03 - UNIVERSITARIO
1026242,26,0,36,58158.0,03 - UNIVERSITARIO
1026343,28,0,36,93245.52,03 - UNIVERSITARIO
1026377,58,0,36,142341.12,02 - PARTICULARES
1026413,23,0,36,54720.33,03 - UNIVERSITARIO
1026440,24,0,36,87173.64,03 - UNIVERSITARIO
1026610,23,0,36,79539.54000000001,03 - UNIVERSITARIO
1026638,27,0,36,115166.43,03 - UNIVERSITARIO
1026656,23,0,36,65373.9,03 - UNIVERSITARIO
1026790,23,0,36,81393.20999999999,03 - UNIVERSITARIO
1026818,23,0,36,123573.51,03 - UNIVERSITARIO
1026851,23,0,36,149756.55,03 - UNIVERSITARIO
1026860,24,0,36,242851.62,03 - UNIVERSITARIO
1026865,23,0,36,97996.83,03 - UNIVERSITARIO
1026926,25,0,36,85727.61,03 - UNIVERSITARIO
1026935,27,0,36,84918.15,03 - UNIVERSITARIO
1026996,23,0,36,456960.27,03 - UNIVERSITARIO
1027007,25,0,36,145950.99,03 - UNIVERSITARIO
1027088,23,0,36,160926.3,03 - UNIVERSITARIO
1027110,23,0,36,81701.88,03 - UNIVERSITARIO
1027161,35,0,36,310305.12,02 - PARTICULARES
1027173,44,0,19,79274.28,02 - PARTICULARES
1027233,23,0,36,163923.0,03 - UNIVERSITARIO
1027240,24,0,36,79116.51,03 - UNIVERSITARIO
1027330,23,0,36,32944.89,03 - UNIVERSITARIO
1027422,24,0,36,126763.26,03 - UNIVERSITARIO
1027424,23,0,36,71154.87,03 - UNIVERSITARIO
1027458,24,0,36,105266.82,03 - UNIVERSITARIO
1027483,33,0,36,73369.62,02 - PARTICULARES
1027582,23,0,36,95352.99,03 - UNIVERSITARIO
1027597,23,0,36,68671.08,03 - UNIVERSITARIO
1027698,25,0,36,39526.71,03 - UNIVERSITARIO
1027887,23,0,36,74019.45000000001,03 - UNIVERSITARIO
1027924,23,0,36,120413.63999999998,03 - UNIVERSITARIO
1027936,56,0,36,76288.83,02 - PARTICULARES
1027949,23,0,36,150211.68,03 - UNIVERSITARIO
1027987,51,0,36,163603.8,02 - PARTICULARES
1028009,23,0,36,42494.79,03 - UNIVERSITARIO
1028032,25,0,36,50613.9,03 - UNIVERSITARIO
1028046,27,0,36,173092.16999999998,03 - UNIVERSITARIO
1028058,23,0,36,126038.94,03 - UNIVERSITARIO
1028129,23,0,36,32015.82,03 - UNIVERSITARIO
1028137,24,0,36,168963.78,03 - UNIVERSITARIO
1028148,23,0,36,98736.0,03 - UNIVERSITARIO
1028180,25,0,36,56612.61,03 - UNIVERSITARIO
1028227,23,0,36,77784.93000000001,03 - UNIVERSITARIO
1028231,28,0,36,70004.73,03 - UNIVERSITARIO
1028236,27,0,36,151441.65000000002,03 - UNIVERSITARIO
1028282,23,0,36,256418.73,03 - UNIVERSITARIO
1028320,27,0,36,263050.98,03 - UNIVERSITARIO
1028344,24,0,36,99436.92,03 - UNIVERSITARIO
1028346,26,0,36,120413.63999999998,03 - UNIVERSITARIO
1028389,23,0,36,44241.87,03 - UNIVERSITARIO
1028486,44,0,36,62166.0,02 - PARTICULARES
1028574,25,0,36,129436.13999999998,03 - UNIVERSITARIO
1028680,23,0,36,179927.55,03 - UNIVERSITARIO
1028687,16,0,36,129322.02,02 - PARTICULARES
1028723,23,0,36,100627.88999999998,03 - UNIVERSITARIO
1028763,26,0,36,63707.01,03 - UNIVERSITARIO
1028840,24,0,36,53784.21,03 - UNIVERSITARIO
1028926,24,0,36,58863.81,03 - UNIVERSITARIO
1028967,35,0,36,71381.1,02 - PARTICULARES
1028997,23,0,36,41691.93,03 - UNIVERSITARIO
1029041,23,0,36,92504.46,03 - UNIVERSITARIO
1029056,40,0,36,58587.12,02 - PARTICULARES
1029072,24,0,36,126633.72,03 - UNIVERSITARIO
1029090,85,0,36,67032.63,02 - PARTICULARES
1029095,24,0,23,44332.95,03 - UNIVERSITARIO
1029137,26,0,36,23483.46,03 - UNIVERSITARIO
1029221,23,0,36,171737.43,03 - UNIVERSITARIO
1029230,23,0,36,72947.52,03 - UNIVERSITARIO
1029266,23,0,36,45376.08,03 - UNIVERSITARIO
1029332,36,0,36,36858.45,02 - PARTICULARES
1029335,24,0,36,72947.52,03 - UNIVERSITARIO
1029342,23,0,36,22480.92,03 - UNIVERSITARIO
1029392,23,0,36,123672.54,03 - UNIVERSITARIO
1029446,25,0,36,53983.23,03 - UNIVERSITARIO
1029451,23,0,36,112731.87,03 - UNIVERSITARIO
1029503,29,0,36,92236.83,03 - UNIVERSITARIO
1029514,23,0,36,146172.84,03 - UNIVERSITARIO
1029574,24,0,36,110883.51,03 - UNIVERSITARIO
1029594,26,0,36,65715.29999999999,03 - UNIVERSITARIO
1029696,23,0,36,120413.63999999998,03 - UNIVERSITARIO
1029737,28,0,36,94419.75,03 - UNIVERSITARIO
1029743,27,0,36,59921.91,03 - UNIVERSITARIO
1029750,28,0,36,46570.47,03 - UNIVERSITARIO
1029775,24,0,36,156183.72,03 - UNIVERSITARIO
1029819,26,0,36,109647.54,03 - UNIVERSITARIO
1029884,23,0,36,132918.54,03 - UNIVERSITARIO
1029897,26,0,36,88783.79999999997,03 - UNIVERSITARIO
1029926,23,0,36,268607.58,03 - UNIVERSITARIO
1029936,26,0,36,83528.37,03 - UNIVERSITARIO
1029945,40,0,36,142341.12,02 - PARTICULARES
1030061,36,0,36,95941.5,02 - PARTICULARES
1030071,28,0,36,571421.1000000001,03 - UNIVERSITARIO
1030092,23,0,36,78022.11,03 - UNIVERSITARIO
1030136,23,0,36,329252.28,03 - UNIVERSITARIO
1030184,25,0,36,80008.08,03 - UNIVERSITARIO
1030221,25,0,36,176360.76,03 - UNIVERSITARIO
1030267,23,0,36,303577.89,03 - UNIVERSITARIO
1030299,27,0,36,190091.94,03 - UNIVERSITARIO
1030324,25,0,36,130010.94,03 - UNIVERSITARIO
1030469,23,0,36,77524.79999999999,03 - UNIVERSITARIO
1030513,23,0,36,74970.99,03 - UNIVERSITARIO
1030515,23,0,36,95779.59,03 - UNIVERSITARIO
1030598,23,0,36,146313.48,03 - UNIVERSITARIO
1030654,23,0,36,233606.04,03 - UNIVERSITARIO
1030657,9,0,36,66221.73,02 - PARTICULARES
1030666,23,0,36,50553.54,03 - UNIVERSITARIO
1030679,5,0,36,66221.73,02 - PARTICULARES
1030772,27,0,36,99436.92,03 - UNIVERSITARIO
1030800,23,0,36,67955.58,03 - UNIVERSITARIO
1030803,22,0,36,99832.35,03 - UNIVERSITARIO
1030894,25,0,36,75032.91,03 - UNIVERSITARIO
1030996,24,0,36,154889.22,03 - UNIVERSITARIO
1030998,23,0,36,65715.29999999999,03 - UNIVERSITARIO
1031030,23,0,36,129035.22,03 - UNIVERSITARIO
1031055,24,0,36,129436.13999999998,03 - UNIVERSITARIO
1031137,23,0,36,65715.29999999999,03 - UNIVERSITARIO
1031156,28,0,36,83514.15,03 - UNIVERSITARIO
1031196,23,0,36,89830.79999999997,03 - UNIVERSITARIO
1031229,23,0,36,227458.68,03 - UNIVERSITARIO
1031270,23,0,36,75490.56,03 - UNIVERSITARIO
1031288,22,0,36,95580.72,03 - UNIVERSITARIO
1031299,25,0,36,639168.96,03 - UNIVERSITARIO
1031357,55,0,36,99436.92,02 - PARTICULARES
1031388,32,0,36,121090.83,03 - UNIVERSITARIO
1031429,22,0,36,95941.5,03 - UNIVERSITARIO
1031458,23,0,36,69822.56999999999,03 - UNIVERSITARIO
1031468,36,0,36,89598.9,02 - PARTICULARES
1031487,22,0,36,83994.15,03 - UNIVERSITARIO
1031590,32,0,36,69126.6,03 - UNIVERSITARIO
1031627,26,0,36,60109.44,03 - UNIVERSITARIO
1031667,23,0,36,92752.53,03 - UNIVERSITARIO
1031724,23,0,36,64046.34,03 - UNIVERSITARIO
1031749,23,0,36,172367.13,03 - UNIVERSITARIO
1031769,27,0,36,109289.97,03 - UNIVERSITARIO
1031778,23,0,36,133041.72,03 - UNIVERSITARIO
1031793,23,0,36,66173.43000000001,03 - UNIVERSITARIO
1031817,23,0,36,83449.38,03 - UNIVERSITARIO
1031820,25,0,36,140233.98,03 - UNIVERSITARIO
1031832,23,0,36,61627.71,03 - UNIVERSITARIO
1031833,32,0,36,49090.5,03 - UNIVERSITARIO
1031859,30,0,36,82377.87,03 - UNIVERSITARIO
1031910,25,0,36,37833.99,03 - UNIVERSITARIO
1031932,23,0,36,67227.36,03 - UNIVERSITARIO
1031984,22,0,36,76708.62,03 - UNIVERSITARIO
1032036,23,0,36,97984.47,03 - UNIVERSITARIO
1032156,23,0,36,190638.45,03 - UNIVERSITARIO
1032190,23,0,36,93405.39,03 - UNIVERSITARIO
1032251,22,0,36,49240.68000000001,03 - UNIVERSITARIO
1032275,27,0,36,136770.41999999998,03 - UNIVERSITARIO
1032280,22,0,36,289324.47000000003,03 - UNIVERSITARIO
1032313,23,0,36,67620.66,03 - UNIVERSITARIO
1032348,23,0,36,41563.02,03 - UNIVERSITARIO
1032362,23,0,36,82261.26,03 - UNIVERSITARIO
1032386,27,0,36,61727.28,03 - UNIVERSITARIO
1032398,23,0,36,138260.37,03 - UNIVERSITARIO
1032400,24,0,36,42630.36,03 - UNIVERSITARIO
1032480,23,0,36,42472.89,03 - UNIVERSITARIO
1032527,23,0,36,293531.49,03 - UNIVERSITARIO
1032563,23,0,36,129436.13999999998,03 - UNIVERSITARIO
1032589,34,0,36,74954.31,02 - PARTICULARES
1032592,23,0,36,304361.25,03 - UNIVERSITARIO
1032599,23,0,36,66572.67,03 - UNIVERSITARIO
1032856,30,0,36,154023.12,03 - UNIVERSITARIO
1032862,22,0,36,55815.36,03 - UNIVERSITARIO
1032949,23,0,36,97677.69,03 - UNIVERSITARIO
1033000,22,0,36,123340.98,03 - UNIVERSITARIO
1033075,23,0,36,65211.36,03 - UNIVERSITARIO
1033092,23,0,36,38853.36,03 - UNIVERSITARIO
1033096,23,0,36,39973.59,03 - UNIVERSITARIO
1033110,23,0,36,74328.33,03 - UNIVERSITARIO
1033143,23,0,36,72018.63,03 - UNIVERSITARIO
1033155,26,0,36,134447.88,03 - UNIVERSITARIO
1033326,23,0,36,42044.55,03 - UNIVERSITARIO
1033517,26,0,36,199266.39,03 - UNIVERSITARIO
1033533,23,0,36,28606.2,03 - UNIVERSITARIO
1033615,26,0,36,71089.26,03 - UNIVERSITARIO
1033695,24,0,36,136793.25,03 - UNIVERSITARIO
1033708,23,0,36,99832.35,03 - UNIVERSITARIO
1033764,23,0,36,170064.36000000002,03 - UNIVERSITARIO
1033775,23,0,36,18561.39,03 - UNIVERSITARIO
1033889,23,0,36,65981.1,03 - UNIVERSITARIO
1033892,23,0,36,203018.91,03 - UNIVERSITARIO
1033898,23,0,36,82991.64,03 - UNIVERSITARIO
1034028,46,0,36,67127.61,02 - PARTICULARES
1034047,23,0,36,62323.05,03 - UNIVERSITARIO
1034066,23,0,36,208426.68,03 - UNIVERSITARIO
1034127,22,0,36,28802.31,03 - UNIVERSITARIO
1034182,47,0,36,106383.15,01 - TOP
1034234,23,0,36,40557.36,03 - UNIVERSITARIO
1034287,23,0,36,96558.36,03 - UNIVERSITARIO
1034353,23,0,36,113712.78,03 - UNIVERSITARIO
1034410,26,0,36,78574.83,03 - UNIVERSITARIO
1034414,22,0,36,72708.66,03 - UNIVERSITARIO
1034426,22,0,36,110087.91,03 - UNIVERSITARIO
1034444,22,0,36,61733.01,03 - UNIVERSITARIO
1034478,21,0,36,87659.28,03 - UNIVERSITARIO
1034662,22,0,36,155294.19,03 - UNIVERSITARIO
1034796,22,0,36,105852.51,03 - UNIVERSITARIO
1034819,22,0,36,65412.56999999999,03 - UNIVERSITARIO
1034853,22,0,36,129436.13999999998,03 - UNIVERSITARIO
1034889,23,0,36,143342.16,03 - UNIVERSITARIO
1034917,23,0,36,126428.7,03 - UNIVERSITARIO
1034923,23,0,36,137426.58000000002,03 - UNIVERSITARIO
1034976,25,0,36,108152.85,03 - UNIVERSITARIO
1035013,23,0,36,71067.12,03 - UNIVERSITARIO
1035015,24,0,36,73742.81999999999,03 - UNIVERSITARIO
1035045,26,0,36,33734.49,03 - UNIVERSITARIO
1035056,23,0,36,66625.02,03 - UNIVERSITARIO
1035128,23,0,36,143873.09999999998,03 - UNIVERSITARIO
1035132,33,0,36,106564.5,03 - UNIVERSITARIO
1035163,23,0,36,133123.23,03 - UNIVERSITARIO
1035169,24,0,36,89830.79999999997,03 - UNIVERSITARIO
1035239,22,0,36,141033.41999999998,03 - UNIVERSITARIO
1035264,23,0,36,126730.41,03 - UNIVERSITARIO
1035289,22,0,36,94558.38,03 - UNIVERSITARIO
1035310,23,0,36,129578.13,03 - UNIVERSITARIO
1035329,33,0,36,39687.51,03 - UNIVERSITARIO
1035398,23,0,36,62689.74000000001,03 - UNIVERSITARIO
1035438,22,0,36,97498.71,03 - UNIVERSITARIO
1035461,26,0,36,59622.56999999999,03 - UNIVERSITARIO
1035545,23,0,36,46477.11,03 - UNIVERSITARIO
1035584,23,0,36,78692.4,03 - UNIVERSITARIO
1035602,27,0,36,407532.6,03 - UNIVERSITARIO
1035668,23,0,36,287690.94,03 - UNIVERSITARIO
1035674,23,0,36,105574.29,03 - UNIVERSITARIO
1035697,25,0,36,59905.92,03 - UNIVERSITARIO
1035716,23,0,36,209072.28,03 - UNIVERSITARIO
1035733,23,0,36,26989.98,03 - UNIVERSITARIO
1035737,24,0,36,129436.13999999998,03 - UNIVERSITARIO
1035749,24,0,36,69749.91,03 - UNIVERSITARIO
1035834,22,0,36,99832.35,03 - UNIVERSITARIO
1035851,48,0,36,80555.25,02 - PARTICULARES
1035895,34,0,36,39975.96,02 - PARTICULARES
1035908,51,0,36,327078.84,02 - PARTICULARES
1035917,31,0,36,97122.36,02 - PARTICULARES
1035993,39,0,36,76361.25,02 - PARTICULARES
1036040,24,0,36,46945.74,03 - UNIVERSITARIO
1036042,34,0,36,91741.68,02 - PARTICULARES
1036046,23,0,36,90271.14,03 - UNIVERSITARIO
1036089,23,0,36,72018.63,03 - UNIVERSITARIO
1036115,22,0,36,65774.81999999999,03 - UNIVERSITARIO
1036179,26,0,36,440849.46,03 - UNIVERSITARIO
1036198,22,0,36,99832.35,03 - UNIVERSITARIO
1036250,56,0,36,141788.73,02 - PARTICULARES
1036308,23,0,36,92897.01,03 - UNIVERSITARIO
1036312,27,0,36,67912.56,03 - UNIVERSITARIO
1036354,22,0,36,127371.57,03 - UNIVERSITARIO
1036404,23,0,36,91194.93,03 - UNIVERSITARIO
1036427,23,0,36,32019.87000000001,03 - UNIVERSITARIO
1036496,23,0,36,65313.60000000001,03 - UNIVERSITARIO
1036521,23,0,36,37196.10000000001,03 - UNIVERSITARIO
1036568,23,0,36,71867.04000000001,03 - UNIVERSITARIO
1036614,23,0,36,147050.31,03 - UNIVERSITARIO
1036649,23,0,36,135574.02,03 - UNIVERSITARIO
1036650,39,0,36,99832.35,02 - PARTICULARES
1036654,23,0,36,86044.74,03 - UNIVERSITARIO
1036668,23,0,36,88740.51,03 - UNIVERSITARIO
1036703,23,0,36,402044.73,03 - UNIVERSITARIO
1036722,23,0,36,142341.12,03 - UNIVERSITARIO
1036927,23,0,36,130524.12,03 - UNIVERSITARIO
1036982,23,0,36,165820.62,03 - UNIVERSITARIO
1036989,23,0,36,85360.08,03 - UNIVERSITARIO
1037000,28,0,36,129436.13999999998,03 - UNIVERSITARIO
1037060,22,0,35,32626.89,03 - UNIVERSITARIO
1037083,23,0,36,79953.69,03 - UNIVERSITARIO
1037101,25,0,36,238996.35,03 - UNIVERSITARIO
1037134,26,0,36,73398.75,03 - UNIVERSITARIO
1037228,27,0,36,95206.08,03 - UNIVERSITARIO
1037352,23,0,36,110968.95,03 - UNIVERSITARIO
1037357,23,0,36,65715.29999999999,03 - UNIVERSITARIO
1037376,23,0,36,87616.5,03 - UNIVERSITARIO
1037384,23,0,36,163178.22,03 - UNIVERSITARIO
1037388,5,0,36,254723.28,02 - PARTICULARES
1037461,30,0,36,60500.88,03 - UNIVERSITARIO
1037582,37,0,36,69721.70999999999,02 - PARTICULARES
1037608,23,0,36,111324.06,03 - UNIVERSITARIO
1037622,23,0,36,65715.29999999999,03 - UNIVERSITARIO
1037626,23,0,36,59445.09,03 - UNIVERSITARIO
1037635,24,0,36,123920.73,03 - UNIVERSITARIO
1037639,23,0,36,126722.28,03 - UNIVERSITARIO
1037660,23,0,36,110731.83,03 - UNIVERSITARIO
1037863,24,0,36,65255.4,03 - UNIVERSITARIO
1037883,26,0,36,108349.2,03 - UNIVERSITARIO
1037906,24,0,35,238652.88,03 - UNIVERSITARIO
1037907,26,0,35,168150.75,03 - UNIVERSITARIO
1037971,24,0,35,59849.55,03 - UNIVERSITARIO
1038046,31,0,35,48520.77,03 - UNIVERSITARIO
1038076,25,0,35,45184.35000000001,03 - UNIVERSITARIO
1038167,22,0,35,43521.9,03 - UNIVERSITARIO
1038200,29,0,35,39549.18,03 - UNIVERSITARIO
1038243,42,0,35,86797.86,02 - PARTICULARES
1038273,22,0,35,64125.45,03 - UNIVERSITARIO
1038277,23,0,35,83077.26,03 - UNIVERSITARIO
1038291,24,0,35,52914.06,03 - UNIVERSITARIO
1038296,23,0,35,147138.24,03 - UNIVERSITARIO
1038323,47,0,35,66116.79000000001,02 - PARTICULARES
1038390,23,0,35,139735.26,03 - UNIVERSITARIO
1038428,24,0,35,67405.14,03 - UNIVERSITARIO
